location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,positional_accuracy_assessment,place_references,founders,type,italian_place_name,longitude,comune,alternate_place_names,updated_at,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,updated_by,latitude,order,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province,created_by,created_at
http://www.geonames.org/2525529/bordonaro.html,,,0.0,Abbey,,,Saint Pantaleon,associated_modern,before 1098,1098,Saint Pantaleon of the Presbyter Scholarios,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 70|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 116-122, 119, 121, 225 f., 301, 431",Scholarios (Male),monastery,San Pantaleone del Presbitero Scholarios,15.51667,Messina,San Salvatore di Bordonaro (unknown),2019-10-09T03:54:22.289Z,abbey,,documentary,draft,Reign of Count Roger I,Joe Hayes,38.18333,Basilians,1,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.289Z
http://www.geonames.org/2522900/torrenova.html,,,88.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-pietro-di-deca/,Saint Peter,representative,1131,1131,Saint Peter of Deca,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 105, 108, 363, 400",,monastery,San Pietro di Deca,14.686714,Torrenova,San Pietro di Voca (unknown),2019-10-09T03:54:22.300Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.085164,Basilians,2,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.300Z
http://www.geonames.org/2524170/messina.html,,,0.0,Abbey,,,Saint Peter,associated_modern,1131,1131,Saint Peter of Largo Flumine,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 186",,monastery,San Pietro di Largo Fiumine,15.51667,Messina,San Pietro di Largoflumine (unknown),2019-10-09T03:54:22.312Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.18333,Basilians,1,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.312Z
http://www.geonames.org/2525251/casalvecchio-siculo.html,,Palachorion (unknown)|Calatabiet (unknown)|Calatabieth (unknown),142.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-dei-ss-pietro-e-paolo-presso-casalvecchio-siculo/,"Saint Peter, Saint Paul",representative,1115,1115,Saints Peter and Paul of Agrò,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 44, 72|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 75, 149-151, 188, 262, 274-275 n. 73, 335, 357, 365",Count Roger II (Male),monastery,Santi Pietro e Paolo d'Agrò,15.3084088,Casalvecchio Siculo,,2019-10-09T03:54:22.323Z,abbey,"Antonino Tranchina, ""L’igumeno Theostíriktos e il «franco» Girardo ai Ss. Pietro e Paolo di Agrò,"" Arte medievale 6 (2016): 61-68 argues for a construction date of 1169-1172.","documentary, archaeological",draft,Reign of Count Roger II,Joe Hayes,37.9470811,Basilians,2,Male,1115,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.323Z
http://www.geonames.org/2524492/itala.html,,Gitala (unknown),237.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-dei-ss-pietro-e-paolo-di-itala/,"Saint Peter, Saint Paul",representative,1092,1092,Saints Peter and Paul of Italà,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 85 f., 357, 388",Count Roger I (Male),monastery,Santi Pietro e Paolo di Italà,15.440424,Italà,,2019-10-09T03:54:22.334Z,abbey,,"documentary, archaeological",draft,Reign of Count Roger I,Joe Hayes,38.046484,Basilians,1,Male,1092,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.334Z
http://www.geonames.org/2524698/frazzano.html,,Frasano (unknown)|Flacianò (unknown)|Frasino (unknown),523.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-filippo-di-demenna/,Saint Philip,representative,1090,1090,Saint Philip of Fragalà,generic_handheld_gps,"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 389|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 28, 35, 36, 43, 145 n., 148, 214 n., 215|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 102, 103, 105 (including n. 133), 113, 297, 304, 357, 401",Count Roger I (Male),monastery,San Filippo di Fragalà,14.741713,Frazzanò,San Filippo di Demenna (unknown),2019-10-09T03:54:22.345Z,abbey,This monastery may have been a center of hagiographical research.,"documentary, archaeological",draft,Norman Conquest of Sicily,Joe Hayes,38.0705092,Basilians,2,Male,1090,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.345Z
http://www.geonames.org/2523492/san-filippo-superiore.html,,,0.0,Abbey,,,Saint Philip,associated_modern,1100,1100,Saint Philip the Great,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 214 n.|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 95, 357, 366, 369, 377-78, 397",Count Roger I (Male),monastery,San Filippo Magno,15.5003272,San Filippo Superiore?,San Filippo Superiore (unknown),2019-10-09T03:54:22.355Z,abbey,"Luigi Santagati, Viabilità e topografia della Sicilia antica, vol. 2 (Caltanissetta: Edizioni Lussografica, 2013), 147 (s.v. ""San Filippo""), places San Filippo Magno at San Filippo Superiore.",documentary,draft,Reign of Count Roger I,Joe Hayes,38.1654608,Basilians,,Male,1100,Val Demone?,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.355Z
http://www.geonames.org/2523333/santa-lucia-del-mela.html,,Santa Lucia del Mela (unknown)|Castrum Maccaruni (unknown)|Castrum Sanctae Luciae (unknown),0.0,Abbey,Bishopric of Lipari,,Saint Philip,associated_modern,before 1101,1101,Saint Philip of Saint Lucy,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 45, 98, 99, 214 n., 246|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 93, 75, 356, 369",Count Roger I (Male),monastery,San Filippo di Santa Lucia,15.2730725,Santa Lucia del Mela,,2019-10-09T03:54:22.367Z,abbey,,documentary,draft,Regency of Countess Adelasia,Joe Hayes,38.1697389,Basilians,2,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.367Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,,http://www.medioevosicilia.eu/markIII/fortezza-del-san-salvatore-di-messinafortezza-del-san-salvatore-di-messina/,Christ,associated_modern,1131,1131,Christ the Savior in Lingua Phari,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 33 n., 40, 43, 45-46, 70-71, 112, 113, 139 n., 187 n., 259|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 175, 180, 301-302, 361, 362, 426, 428 (see also ""Archimandria di Sicilia"" in index) ",King Roger II (Male),monastery,Santissimo Salvatore in Lingua Phari,15.562538,Messina,Archimandritato del Santissimo Salvatore (unknown),2019-10-09T03:54:22.377Z,abbey,"Vita Bartholomei abbatis in Schriftquellen zur Kunstgeschichte des 11. und 12. Jahrhunderts für Deutschland, Lothringen und Italien, ed. Otto Lehmann-Brockhaus, 2 vols. (New York: ), 470. The monastery had been converted into a fortress by Charles V in the 1540s. The twelfth-century monastery was completely destroyed by the explosion of a powder magazine. After some time, the monks were relocated to a new location in 1573, a complex in the baroque style situated in the Charybdis neighborhood. ",documentary,draft,Reign of King Roger II,Joe Hayes,38.196592,Basilians,1,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.377Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,,,Christ,associated_modern,before 1101?,1101,Christ the Savior of Messina,unknown,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 168|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 156-157",,monastery,Santissimo Salvatore di Messina,15.5210473,Messina,San Salvatore Filantropo (unknown),2019-10-09T03:54:22.399Z,abbey,,documentary,draft,Regency of Countess Adelasia,Joe Hayes,38.1908266,Basilians,1,Female,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.399Z
http://www.geonames.org/10344717/chiesa-del-santissimo-salvatore.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),55.0,Abbey,,,Christ,representative,,,Christ the Savior of Palermo,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41, 43, 125|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 161",,monastery,Santissimo Salvatore di Palermo,13.3592628,Palermo,,2019-10-09T03:54:22.410Z,abbey,"The guide given out at the church reads that the monastery was founded by Robert Guiscard in 1071, becoming one of the richest in Sicily. Nothing from the Norman structure survives, however, as a bombardment in 1943 destroyed whatever remained (which had been incorporated into a modern buidling which today hosts a school). It also reads that according to tradition, Empress Costanza, daughter of Roger II, may have been an abbess of this Basilian convent and that Santa Rosalia, Palermo's patron, may have also been a Basilian nun; a bilingual inscription in Greek and Latin records the discovery of one of her books inside the church.",documentary,draft,,Joe Hayes,38.1142765,Basilians,2,Female,,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.410Z
http://www.geonames.org/2524707/francavilla-di-sicilia.html,,,495.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-salvatore-della-placa-presso-francavilla-di-sicilia/,Christ,representative,1092,1092,Christ the Savior of Placa,google_earth,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 7|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 83, 84 f., 357, 386",,monastery,Santissimo Salvatore della Placa,15.1007513,Francavilla di Sicilia,,2019-10-09T03:54:22.421Z,abbey,"This monastery is located near Francavilla, in Contrada Badiazza, on a steep and inaccessible road. Little is known about the community. It was abandoned in the 18th century.","documentary, archaeological",draft,Reign of Count Roger I,Joe Hayes,37.9156547,Basilians,2,Male,1092,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.421Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown)|Briga (unknown)|Briculo (unknown),144.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-santo-stefano-briga-o-briculo/,Saint Steven,representative,1134,1134,Saint Steven of Messina,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 731|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 99, 421",,monastery,Santo Stefano di Messina,15.478462,Messina,Santo Stefano di Briga (unknown),2019-10-09T03:54:22.432Z,abbey,,"documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,38.100772,Basilians,1,Male,1134,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.432Z
http://www.geonames.org/2524155/milazzo.html,,Milâs (unknown)|Milatium (unknown)|Castrum Melacii (unknown),0.0,Abbey,,,Saint Theodore,associated_modern,1131,1131,Saint Theodore of Milazzo,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 731|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 98, 102, 183, 186",,monastery,San Teodoro di Milazzo,15.268428,Milazzo,,2019-10-09T03:54:22.444Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.187244,Basilians,2,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.444Z
